"accountNo","allowZeroQuantities","allowZeroValues","altDescription","canGLAccountBeDeleted","checkAccount","conCanGLAccountBeDeleted","currencyChanged","description","displayInTranLedger","doesRequireFCRevaluation","entryTimeStamp","entryUser","getAccountCodeWeb3D","getAccountNo","getAccountNoPadded","getAllSegments","getAlternateNumber","getAssignedSecurityTeam","getFCReportingRateType","getFirstMoveDate","getMasterfilesString","getModuleCurrentPeriod","getName","getObjectDisplayText","getSegment","getTreesString","getUnrealisedGainLossAccount","gtGetOwnerModule","isAcctInRetainedEarningsRange","isAddTotalsToRetainedEarnings","isAllowedReconciliation","isBalanceSheetAccount","isConMethodTransaction","isCreditAccount","isDebitAccount","isEliminationAccount","isInactive","isMonetaryItem","isPosting","isPrintingInDetail","isProfitLossAccount","isQuantityAccount","isReadyForDeletion","isTranslationAtTransaction","modifiedTimeStamp","modifiedUser","myARPrepareStatement","myAccountSign","myAccountType","myAdvanceReceiptControl","myAllowedRecAssignSecurityTeam","myAllowedRecGLControl","myAssignedSecurityTeam","myBankAccount","myBankGLControl","myCashAnalysis","myCreditorsGLControl","myCurrency","myDebitorsGLControl","myDiscountAllowedGLControl","myDiscountReceivedGLControl","myEliminationConCompany","myExchangeVarianceGLControl","myFACapProfitGLControl","myFACostGLControl","myFADepnRecovGLControl","myFADepreciationGLControl","myFADisposeClearGLControl","myFALossSaleGLControl","myFALossWOffGLControl","myFAProvDepnGLControl","myFAPurchClearGLControl","myFARevalReserveGLControl","myFCRateType","myForeignGLControl","myGLControl","myINManufCostVarGLControl","myINPurchCostVarGLControl","myINSalesCostVarGLControl","myInputTaxGLControl","myKeepTransactions","myMostFuturePeriodSummary","myOffsetControl","myOutputTaxGLControl","myParentMDAObject","myReconciliationType","myRetainedEarningsGLControl","myRevaluationCurrency","myStatus","mySuspenseGLControl","myTaxClass","myTaxCode","myUnrealisedGainLossGLAccount","myWithholdingTaxGLControl","needToCalculateTranslationBal","notes","oid","reCalculateOpeningBalances","securityLevel","shortCode","spreadCode","statActualRate","statBudgetRate","statUnit","useFCHistoricalRates","useFCRevaluation"
"01.45.340.000.0000",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,TRAINING & DEVELOPMENT,false,false,2014-07-30 11:12:59.365,Jeremy.White,"01.45.340.000.0000","01.45.340.000.0000","01.45.340.000.0000","0000310.0000000737 (t)",,"0000000.0000000000","0000000.0000000000",2015-03-26,,"0002564.0000000010",GLAccount 01.45.340.000.0000,GL Account [01.45.340.000.0000] [] [TRAINING & DEVELOPMENT],,"Account Tree: Active, Budget Check, OLAA STAFF TRAIN, OTHER EXPENSES, TRAINING","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,false,2017-02-06 15:19:24.265,Talha.Ali,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002612928","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000044","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016125",,0,,,0,0,,false,false
"01.23.384.000.0000",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,VIDEO PRODUCTION COSTS,false,false,2015-02-06 09:10:48.771,Jeremy.White,"01.23.384.000.0000","01.23.384.000.0000","01.23.384.000.0000","0000310.0000000738 (t)",,"0000000.0000000000","0000000.0000000000",2015-01-31,"Tran Tree: Product, Project","0002564.0000000010",GLAccount 01.23.384.000.0000,GL Account [01.23.384.000.0000] [] [VIDEO PRODUCTION COSTS],,"Account Tree: Active, ADMINISTRATION, Budget Check, OLAA SUNDRY, OTHER EXPENSES
Tran Tree: Product, Project","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,false,2017-03-06 16:26:02.945,Talha.Ali,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002562069","0000000.0000000000","0000000.0000000000","0004708.0000001552","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000044","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016344",,0,,,0,0,,false,false
"01.81.705.002.0004",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,SOCIAL MEDIA,false,false,2015-03-18 16:23:46.146,sarah.mathews,"01.81.705.002.0004","01.81.705.002.0004","01.81.705.002.0004","0000310.0000000739 (t)",,"0000000.0000000000","0000000.0000000000",2015-03-18,,"0002564.0000000010",GLAccount 01.81.705.002.0004,GL Account [01.81.705.002.0004] [] [SOCIAL MEDIA],,"Account Tree: Active, ADV, MKTING & PROM EXPENSES, ADVERTISING EXPENSE, Budget Check, OLAA ADVERTISING - MY CAREER","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-01-19 11:56:06.958,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002654148","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016348",,0,,,0,0,,false,false
"01.03.305.301.0101",true,true,"0",Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,SALARIES - HIGHER DUTIES,false,false,2016-06-21 09:42:33.895,Jeremy.White,"01.03.305.301.0101","01.03.305.301.0101","01.03.305.301.0101","0000310.0000000740 (t)",,"0000000.0000000000","0000000.0000000000",2016-06-30,,"0002564.0000000035",GLAccount 01.03.305.301.0101,GL Account [01.03.305.301.0101] [] [SALARIES - HIGHER DUTIES],,"Account Tree: Active, Budget Check, EMPLOYEE BENEFITS EXPENSE, OLAA SALARIES, SALARIES & ONCOSTS","0000000.0000000000","0002389.0000000004",false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,false,2017-02-01 12:03:24.4,Talha.Ali,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000004","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002666764","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000044","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016821",,0,,,0,0,,false,false
"01.23.380.201.0000",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,BUILDING OCCUPANCY-OUTGOINGS,false,false,2016-12-23 11:10:56.775,Jeremy.White,"01.23.380.201.0000","01.23.380.201.0000","01.23.380.201.0000","0000310.0000000741 (t)",,"0000000.0000000000","0000000.0000000000",2016-12-31,,"0002564.0000000010",GLAccount 01.23.380.201.0000,GL Account [01.23.380.201.0000] [] [BUILDING OCCUPANCY-OUTGOINGS],,"Account Tree: Active, Budget Check, OCCUPANCY, OCCUPANCY EXPENSE, OLAA OCCUPANCY","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,false,2017-02-24 15:35:05.8,Talha.Ali,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002562036","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000044","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016872",,0,,,0,0,,false,false
"01.23.380.101.0000",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,BUILDING OCCUPANCY-RENT PAID,false,false,2016-12-23 11:10:57.222,Jeremy.White,"01.23.380.101.0000","01.23.380.101.0000","01.23.380.101.0000","0000310.0000000742 (t)",,"0000000.0000000000","0000000.0000000000",2016-12-31,,"0002564.0000000010",GLAccount 01.23.380.101.0000,GL Account [01.23.380.101.0000] [] [BUILDING OCCUPANCY-RENT PAID],,"Account Tree: Active, Budget Check, OCCUPANCY, OCCUPANCY EXPENSE, OLAA OCCUPANCY","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,false,2017-02-24 15:34:54.981,Talha.Ali,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002562014","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000044","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016875",,0,,,0,0,,false,false
"00.10.153.101.1005",true,true,,,,,,INTER-CO ACCOUNT - e3/e3UK,false,false,2017-01-05 10:44:46.996,Jeremy.White,"00.10.153.101.1005","00.10.153.101.1005","00.10.153.101.1005","0000310.0000000743 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000019",GLAccount 00.10.153.101.1005,GL Account [00.10.153.101.1005] [] [INTER-CO ACCOUNT - e3/e3UK],,"Account Tree: Active, AMNTS DUE TO ASSOC ENT, Budget Check, INTERCO, INTERCO","0000000.0000000000","0002389.0000000002",false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,2017-01-05 10:44:46.996,Jeremy.White,"0000000.0000000000","0002162.0000000075","0002162.0000000073","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000002","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002535608","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",true,,"0002557.0000016881",,0,,,0,0,,false,false
"00.10.153.101.1005",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,INTER-CO ACCOUNT - e3/e3UK,false,false,2017-01-05 10:47:15.371,Jeremy.White,"00.10.153.101.1005","00.10.153.101.1005","00.10.153.101.1005","0000310.0000000744 (t)",,"0000000.0000000000","0000000.0000000000",2016-12-31,,"0002564.0000000050",GLAccount 00.10.153.101.1005,GL Account [00.10.153.101.1005] [] [INTER-CO ACCOUNT - e3/e3UK],,"Account Tree: Active, AMNTS DUE TO ASSOC ENT, Budget Check, INTERCO, INTERCO","0000000.0000000000","0002389.0000000006",false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,2017-01-05 10:47:15.371,Jeremy.White,"0000000.0000000000","0002162.0000000075","0002162.0000000073","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000006","0002389.0000000006","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002667844","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",true,,"0002557.0000016882",,0,,,0,0,,false,false
"01.81.540.701.0000",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,MEALS WHILST TRAVEL - OVERSEAS,false,false,2017-01-10 16:17:22.175,Jeremy.White,"01.81.540.701.0000","01.81.540.701.0000","01.81.540.701.0000","0000310.0000000745 (t)",,"0000000.0000000000","0000000.0000000000",2016-12-31,,"0002564.0000000010",GLAccount 01.81.540.701.0000,GL Account [01.81.540.701.0000] [] [MEALS WHILST TRAVEL - OVERSEAS],,"Account Tree: Active, Budget Check, OLAA TRAVEL, OTHER EXPENSES, TRAVEL","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-01-10 16:17:22.175,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002654104","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016883",,0,,,0,0,,false,false
"01.81.540.101.0000",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,ACCOMMODATION - OVERSEAS,false,false,2017-01-31 16:40:49.829,Jeremy.White,"01.81.540.101.0000","01.81.540.101.0000","01.81.540.101.0000","0000310.0000000746 (t)",,"0000000.0000000000","0000000.0000000000",2017-01-31,,"0002564.0000000010",GLAccount 01.81.540.101.0000,GL Account [01.81.540.101.0000] [] [ACCOMMODATION - OVERSEAS],,"Account Tree: Active, Budget Check, OLAA TRAVEL, OTHER EXPENSES, TRAVEL","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-01-31 16:40:49.829,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002654071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016884",,0,,,0,0,,false,false
"01.59.540.101.0000",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,ACCOMMODATION - OVERSEAS,false,false,2017-01-31 16:40:52.91,Jeremy.White,"01.59.540.101.0000","01.59.540.101.0000","01.59.540.101.0000","0000310.0000000747 (t)",,"0000000.0000000000","0000000.0000000000",2017-01-31,,"0002564.0000000010",GLAccount 01.59.540.101.0000,GL Account [01.59.540.101.0000] [] [ACCOMMODATION - OVERSEAS],,"Account Tree: Active, Budget Check, OLAA TRAVEL, OTHER EXPENSES, TRAVEL","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-01-31 16:40:52.91,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002625038","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016885",,0,,,0,0,,false,false
"01.21.465.271.1001",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,PROD'N OS & APPLICATION ,false,false,2017-02-01 15:31:43.098,Jeremy.White,"01.21.465.271.1001","01.21.465.271.1001","01.21.465.271.1001","0000310.0000000748 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.21.465.271.1001,GL Account [01.21.465.271.1001] [] [PROD'N OS & APPLICATION ],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:43.098,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002557977","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0002573.0000000008","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016886",,0,,,0,0,,false,false
"01.41.465.261.1001",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,SUPPORT & DEVELOPMENT,false,false,2017-02-01 15:31:46.558,Jeremy.White,"01.41.465.261.1001","01.41.465.261.1001","01.41.465.261.1001","0000310.0000000749 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.41.465.261.1001,GL Account [01.41.465.261.1001] [] [SUPPORT & DEVELOPMENT],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:46.558,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002587265","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016887",,0,,,0,0,,false,false
"01.86.425.401.0000",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,INTERNET CHARGES,false,false,2017-02-01 15:31:46.789,Jeremy.White,"01.86.425.401.0000","01.86.425.401.0000","01.86.425.401.0000","0000310.0000000750 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.86.425.401.0000,GL Account [01.86.425.401.0000] [] [INTERNET CHARGES],,"Account Tree: Active, Budget Check, COMMUNICATION EXPENSE, OLAA TELEPHONE, TELEPHONE & INTERNET","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:46.789,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002661605","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016888",,0,,,0,0,,false,false
"01.37.337.000.0000",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,CONTENT,false,false,2017-02-01 15:31:47.015,Jeremy.White,"01.37.337.000.0000","01.37.337.000.0000","01.37.337.000.0000","0000310.0000000751 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.37.337.000.0000,GL Account [01.37.337.000.0000] [] [CONTENT],,"Account Tree: Active, Budget Check, CONTENT, OLAA CONTENT, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:47.015,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002580105","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016889",,0,,,0,0,,false,false
